Name,District,Sentiment,Comment,Date,Predicted_Sentiment,Sentiment_Score,Entities,Topic
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Kelsey Manning,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/27/2024,positive,0.4355466365814209,[],transport make efficient
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Richard Juarez,Gasabo,Positive,This new fare system saves me money on short trips.,10/18/2024,positive,0.24530687928199768,[],short trip money
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jesus Rogers,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,10/20/2024,positive,0.4355466365814209,[],transport make efficient
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Jason Cox,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,2/15/2024,negative,-0.3974328935146332,[],worse tell early
Erin Mason,Nyarugenge,Negative,Distance-based pricing is unfair to people who live far from the city.,3/6/2024,negative,-0.5757277607917786,[],transport make efficient
Erin Mason,Nyarugenge,Negative,Distance-based pricing is unfair to people who live far from the city.,3/6/2024,negative,-0.5757277607917786,[],transport make efficient
Erin Mason,Nyarugenge,Negative,Distance-based pricing is unfair to people who live far from the city.,3/6/2024,negative,-0.5757277607917786,[],transport make efficient
Erin Mason,Nyarugenge,Negative,Distance-based pricing is unfair to people who live far from the city.,3/6/2024,negative,-0.5757277607917786,[],transport make efficient
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Justin Miller,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,4/15/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Jeremy Potter,Kicukiro,Positive,This new fare system saves me money on short trips.,1/9/2024,positive,0.24530687928199768,[],short trip money
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Nicole Montgomery,Nyarugenge,Neutral,I don't see much difference between the old and new fare systems.,2/12/2024,neutral,0.0,[],new model daily
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Susan Andrews,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,12/30/2024,negative,-0.3974328935146332,[],worse tell early
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Jonathan Stevens,Kicukiro,Positive,I like the new system. It's more transparent and reasonable.,11/9/2024,positive,0.45689037442207336,[],new model daily
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Robert Holmes,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,4/30/2024,negative,-0.3974328935146332,[],worse tell early
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Tina Clark,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",2/4/2024,positive,0.6905693411827087,[],transport make efficient
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Sandra Allen,Nyarugenge,Negative,I preferred the flat rate fare. It was simpler and cheaper.,7/9/2024,neutral,0.0,[],rate flat preferred
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Allen,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,10/26/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Julia Tyler,Gasabo,Negative,This new fare system is too expensive for long commutes.,11/4/2024,neutral,0.0,[],new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Kelly Salas,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,11/3/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Julie Mcgee,Nyarugenge,Negative,This new fare system is too expensive for long commutes.,8/9/2024,neutral,0.0,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
Brandon Miller,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,4/3/2024,positive,0.45689037442207336,[],new model daily
